Symbol,CompanyName,Details,QuickFind,OptionChain,Type,Last Update
ADP,Automatic Data Processing Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADP&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADP&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADP&co=PC,STOCK,2022-05-01 05:14:05.036369
ADPT,Adaptive Biotechnologies Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADPT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADPT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADPT&co=PC,STOCK,2022-05-01 05:14:05.036369
ADSK,Autodesk Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADSK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADSK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADSK&co=PC,STOCK,2022-05-01 05:14:05.036369
ADT,ADT Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADT&co=PC,STOCK,2022-05-01 05:14:05.036369
ADTN,ADTRAN Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADTN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADTN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADTN&co=PC,STOCK,2022-05-01 05:14:05.036369
ADTX,Aditxt Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADTX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADTX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADTX&co=PC,STOCK,2022-05-01 05:14:05.036369
ADUS,Addus HomeCare Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADUS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADUS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADUS&co=PC,STOCK,2022-05-01 05:14:05.036369
ADV,Advantage Solutions Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADV&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADV&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADV&co=PC,STOCK,2022-05-01 05:14:05.036369
ADVM,Adverum Biotechnologies Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=ADVM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=ADVM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=ADVM&co=PC,STOCK,2022-05-01 05:14:05.036369
AEE,Ameren Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEE&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEE&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEE&co=PC,STOCK,2022-05-01 05:14:05.036369
AEG,Aegon NV ADR,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEG&co=PC,STOCK,2022-05-01 05:14:05.036369
AEHR,Aehr Test Systems,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEHR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEHR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEHR&co=PC,STOCK,2022-05-01 05:14:05.036369
AEIS,Advanced Energy Industries,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEIS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEIS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEIS&co=PC,STOCK,2022-05-01 05:14:05.036369
AEL,American Equity Inv. Life Hldg. Co.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEL&co=PC,STOCK,2022-05-01 05:14:05.036369
AEM,Agnico-Eagle Mines Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEM&co=PC,STOCK,2022-05-01 05:14:05.036369
AEMD,Aethlon Medical Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEMD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEMD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEMD&co=PC,STOCK,2022-05-01 05:14:05.036369
AEO,American Eagle Outfitters Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEO&co=PC,STOCK,2022-05-01 05:14:05.036369
AEP,American Electric Power Co. Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEP&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEP&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEP&co=PC,STOCK,2022-05-01 05:14:05.036369
AER,AerCap Holdings NV,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AER&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AER&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AER&co=PC,STOCK,2022-05-01 05:14:05.036369
AERI,Aerie Pharmaceuticals Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AERI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AERI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AERI&co=PC,STOCK,2022-05-01 05:14:05.036369
AES,AES Corp. ,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AES&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AES&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AES&co=PC,STOCK,2022-05-01 05:14:05.036369
AEVA,"Aeva 
Technologies Inc.",https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEVA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEVA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEVA&co=PC,STOCK,2022-05-01 05:14:05.036369
AEYE,Audioeye Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEYE&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEYE&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEYE&co=PC,STOCK,2022-05-01 05:14:05.036369
AEZS,Aeterna Zentaris Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AEZS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AEZS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AEZS&co=PC,STOCK,2022-05-01 05:14:05.036369
AFCG,AFC Gamma Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFCG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFCG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFCG&co=PC,STOCK,2022-05-01 05:14:05.036369
AFG,American Financial Group Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFG&co=PC,STOCK,2022-05-01 05:14:05.036369
AFI,Armstrong Flooring Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFI&co=PC,STOCK,2022-05-01 05:14:05.036369
AFIB,Acutus Medical Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFIB&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFIB&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFIB&co=PC,STOCK,2022-05-01 05:14:05.036369
AFK,VanEck Vectors Africa Index ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFK&co=PC,ETF,2022-05-01 05:14:05.036369
AFK,VanEck Vectors Africa Index ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFK&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFK&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFK&co=PC,STOCK,2022-05-01 05:14:05.036369
AFL,AFLAC Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFL&co=PC,STOCK,2022-05-01 05:14:05.036369
AFMD,Affimed N.V.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFMD&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFMD&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFMD&co=PC,STOCK,2022-05-01 05:14:05.036369
AFRM,Affirm Holdings Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFRM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFRM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFRM&co=PC,STOCK,2022-05-01 05:14:05.036369
AFTY,Pacer CSOP FTSE China A50 ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFTY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFTY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFTY&co=PC,STOCK,2022-05-01 05:14:05.036369
AFTY,Pacer CSOP FTSE China A50 ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFTY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFTY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFTY&co=PC,ETF,2022-05-01 05:14:05.036369
AFYA,Afya Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AFYA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AFYA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AFYA&co=PC,STOCK,2022-05-01 05:14:05.036369
AG,First Majestic Silver Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AG&co=PC,STOCK,2022-05-01 05:14:05.036369
AGCB,Altimeter Growth Corp. 2,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGCB&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGCB&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGCB&co=PC,STOCK,2022-05-01 05:14:05.036369
AGCO,AGCO Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGCO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGCO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGCO&co=PC,STOCK,2022-05-01 05:14:05.036369
AGEN,Agenus Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGEN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGEN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGEN&co=PC,STOCK,2022-05-01 05:14:05.036369
AGFS,AgroFresh Solutions Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGFS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGFS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGFS&co=PC,STOCK,2022-05-01 05:14:05.036369
AGFY,Agrify Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGFY&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGFY&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGFY&co=PC,STOCK,2022-05-01 05:14:05.036369
AGG,iShares Lehman Aggregate Bond ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGG&co=PC,ETF,2022-05-01 05:14:05.036369
AGG,iShares Lehman Aggregate Bond ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGG&co=PC,STOCK,2022-05-01 05:14:05.036369
AGI,Alamos Gold Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGI&co=PC,STOCK,2022-05-01 05:14:05.036369
AGIO,Agios Pharmaceuticals Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGIO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGIO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGIO&co=PC,STOCK,2022-05-01 05:14:05.036369
AGL,agilon health Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGL&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGL&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGL&co=PC,STOCK,2022-05-01 05:14:05.036369
AGLE,Aeglea BioTherapeutics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGLE&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGLE&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGLE&co=PC,STOCK,2022-05-01 05:14:05.036369
AGM,Federal Agricultural Mortgage Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGM&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGM&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGM&co=PC,STOCK,2022-05-01 05:14:05.036369
AGNC,AGNC Investment Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGNC&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGNC&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGNC&co=PC,STOCK,2022-05-01 05:14:05.036369
AGNG,Global X Aging Population ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGNG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGNG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGNG&co=PC,STOCK,2022-05-01 05:14:05.036369
AGNG,Global X Aging Population ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGNG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGNG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGNG&co=PC,ETF,2022-05-01 05:14:05.036369
AGO,Assured Guaranty Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGO&co=PC,STOCK,2022-05-01 05:14:05.036369
AGQ,ProShares Ultra Silver ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGQ&co=PC,STOCK,2022-05-01 05:14:05.036369
AGQ,ProShares Ultra Silver ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGQ&co=PC,ETF,2022-05-01 05:14:05.036369
AGR,Avangrid Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGR&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGR&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGR&co=PC,STOCK,2022-05-01 05:14:05.036369
AGRI,Agriforcegrowing Systems Ltd.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGRI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGRI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGRI&co=PC,STOCK,2022-05-01 05:14:05.036369
AGRO,Adecoagro SA,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGRO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGRO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGRO&co=PC,STOCK,2022-05-01 05:14:05.036369
AGRX,Agile Therapeutics Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGRX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGRX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGRX&co=PC,STOCK,2022-05-01 05:14:05.036369
AGS,PlayAGS Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGS&co=PC,STOCK,2022-05-01 05:14:05.036369
AGTC,Applied Genetic Technologies Corp,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGTC&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGTC&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGTC&co=PC,STOCK,2022-05-01 05:14:05.036369
AGX,Argan Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGX&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGX&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGX&co=PC,STOCK,2022-05-01 05:14:05.036369
AGYS,Agilysys Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGYS&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGYS&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGYS&co=PC,STOCK,2022-05-01 05:14:05.036369
AGZ,iShares Agency Bond ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGZ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGZ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGZ&co=PC,ETF,2022-05-01 05:14:05.036369
AGZ,iShares Agency Bond ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AGZ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AGZ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AGZ&co=PC,STOCK,2022-05-01 05:14:05.036369
AHCO,AdaptHealth Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AHCO&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AHCO&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AHCO&co=PC,STOCK,2022-05-01 05:14:05.036369
AHH,Armada Hoffler Properties Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AHH&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AHH&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AHH&co=PC,STOCK,2022-05-01 05:14:05.036369
AHT,Ashford Hospitality Trust Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AHT&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AHT&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AHT&co=PC,STOCK,2022-05-01 05:14:05.036369
AI,C3.ai Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AI&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AI&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AI&co=PC,STOCK,2022-05-01 05:14:05.036369
AIA,iShares Asia 50 ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIA&co=PC,STOCK,2022-05-01 05:14:05.036369
AIA,iShares Asia 50 ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIA&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIA&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIA&co=PC,ETF,2022-05-01 05:14:05.036369
AIEQ,Ai Powered Equity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIEQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIEQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIEQ&co=PC,ETF,2022-05-01 05:14:05.036369
AIEQ,Ai Powered Equity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIEQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIEQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIEQ&co=PC,STOCK,2022-05-01 05:14:05.036369
AIG,American Intl. Group Inc.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIG&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIG&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIG&co=PC,STOCK,2022-05-01 05:14:05.036369
AIIQ,Ai Powered International Equity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIIQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIIQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIIQ&co=PC,ETF,2022-05-01 05:14:05.036369
AIIQ,Ai Powered International Equity ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIIQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIIQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIIQ&co=PC,STOCK,2022-05-01 05:14:05.036369
AIMC,Altra Industrial Motion Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIMC&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIMC&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIMC&co=PC,STOCK,2022-05-01 05:14:05.036369
AIN,Albany International Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIN&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIN&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIN&co=PC,STOCK,2022-05-01 05:14:05.036369
AINV,Apollo Investment Corp.,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AINV&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AINV&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AINV&co=PC,STOCK,2022-05-01 05:14:05.036369
AIQ,Global X Artificial Intelligence & Technology ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIQ&co=PC,ETF,2022-05-01 05:14:05.036369
AIQ,Global X Artificial Intelligence & Technology ETF,https://www.poweropt.com/partnerdetail.asp?txtSymbol=AIQ&co=OL,https://www.poweropt.com/partner_covered_calls.asp?sym=AIQ&sh=1000&co=MOT,https://www.poweropt.com/partnerchain.asp?view=c&txtSymbol=AIQ&co=PC,STOCK,2022-05-01 05:14:05.036369
